,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2021-06-20,0.28639400005340576,0.28972700238227844,0.2564670145511627,0.2809000015258789,1963503800,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,22535930423,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054
2021-06-21,0.2806600034236908,0.28088900446891785,0.16649100184440613,0.17869099974632263,5640232167,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,33745173825,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594
2021-06-22,0.17868199944496155,0.21612200140953064,0.16465400159358978,0.19103099405765533,5992850344,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,35547251725,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058
2021-06-23,0.19067099690437317,0.24710999429225922,0.18097899854183197,0.23217399418354034,5098674891,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,28408659206,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925
2021-06-24,0.23497000336647034,0.26868999004364014,0.22252699732780457,0.2627820074558258,3844648059,1968.9573974609375,2032.33935546875,1887.4320068359375,1988.456298828125,20272845769,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116
2021-06-25,0.263480007648468,0.28914499282836914,0.23000599443912506,0.23915299773216248,5542163262,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,22774334998,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226
2021-06-26,0.23767299950122833,0.2551270127296448,0.23097200691699982,0.24478399753570557,2649457302,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,20637542361,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521
2021-06-27,0.24604499340057373,0.2668910026550293,0.24089400470256805,0.2644500136375427,2167521670,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,19885474742,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894
2021-06-28,0.2649179995059967,0.26698198914527893,0.2507619857788086,0.2568570077419281,1932994784,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,25514602841,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752
2021-06-29,0.2570610046386719,0.27494001388549805,0.2529880106449127,0.26276901364326477,2192562738,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,24815124419,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044
2021-06-30,0.26341700553894043,0.2635380029678345,0.23826800286769867,0.2542150020599365,2047763830,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,25828056268,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099
2021-07-01,0.2538279891014099,0.26009199023246765,0.2386769950389862,0.2445490062236786,2463946548,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,29061701793,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079
2021-07-02,0.2439820021390915,0.2479970008134842,0.2388480007648468,0.2452639937400818,1321470954,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,31796212554,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942
2021-07-03,0.24510599672794342,0.25021401047706604,0.24245400726795197,0.24641099572181702,917015819,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,17433361641,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643
